epoch,IoU_metric,loss,mean_absolute_error,mean_squared_error,val_IoU_metric,val_loss,val_mean_absolute_error,val_mean_squared_error
225,0.783658971923,0.305142887252,0.0333027865248,0.00845257532809,0.74598121659,0.34275048391,0.0426238110363,0.0103220101868
226,0.797484862941,0.291143508366,0.0311040286933,0.00784417151553,0.753685753822,0.334832545519,0.0392571832935,0.0121029356768
227,0.798207819598,0.290269284316,0.0307283877858,0.00790714970657,0.756987097422,0.331452141444,0.0374723027249,0.0110131222208
228,0.815320163863,0.273026320049,0.028044966785,0.00699103733152,0.754836090247,0.33342232283,0.0380430112183,0.0115207751617
229,0.825242785931,0.262931308201,0.0263226856078,0.00650851746382,0.751260353565,0.336823110104,0.0396260858476,0.0116937238922
230,0.833331119742,0.254678244352,0.0250466097423,0.00592939292373,0.751028054714,0.33690046374,0.0382188693583,0.0113909242799
231,0.835880485398,0.251970742566,0.0246303737717,0.00580279506477,0.742289005438,0.345466388782,0.0392296759387,0.0123225340595
232,0.837854933262,0.249839056049,0.0242401256625,0.00565187655443,0.739660989126,0.347964645624,0.0396519888341,0.0122180591325
233,0.84179039056,0.245760036979,0.0236239891159,0.00554629081434,0.759900532881,0.3275608929,0.0376990181108,0.0108062761029
234,0.842866905417,0.244527313318,0.023389364266,0.00548247871654,0.746596402327,0.340719149987,0.0397620694836,0.0123517048806
235,0.843408812523,0.243830334255,0.0233205310489,0.00541786753865,0.755981147766,0.33118828702,0.0373528112173,0.0107694473068
236,0.847251685006,0.239835044316,0.0226419406555,0.00530588436978,0.74944055589,0.337564876,0.0394911862016,0.0114613795628
